Feature,2023_x,2023_y,Compare
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Nguyên giá,2001468086.696,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
- Giá trị hao mòn lũy kế,-13409082.922,0.0,0
