Feature,2023_x,2023_y,Compare
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
- Giá trị hao mòn lũy kế,-40428545.425,0.0,0
